"Category","Disease","Gene Symbol","Type","PMID","Source"
"Nervous System Diseases","Multiple Sclerosis","RN7SL89P","misc_RNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AC004797.1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AC025165.3","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ADAMTSL1","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ADCY3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ADGRE5","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","AFF1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AGAP2","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AGBL2","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AHI1","mRNA","21833088  24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","AKAP13","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ALDH1L1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ANKRD55","mRNA","24076602  27386562  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ARHGAP26","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ARHGEF3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ASAP1","mRNA","19525955  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ATF1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ATXN1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ATXN2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BACH2","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BATF","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BATF3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BCAS1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BCL2L14","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BORCS8-MEF2B","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BRINP1","mRNA","17660530  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BTF3L4P3","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","BTNL2","mRNA","23472185  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","C1orf52","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CAMK2G","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CARD11","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CASP8","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CBLB","mRNA","20453840  28445677  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CCDC88B","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CCR4","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD24","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","CD27","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD40","mRNA","19525955  22190364  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD48","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD58","mRNA","19525953  19525955  21833088  22190364  24076602  27386562  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD6","mRNA","19525953  21244703  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CD69","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CDC37","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CDHR3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CHST12","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CLEC16A","mRNA","17660530  19525953  21833088  24076602  27386562  28445677  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CLSTN2","mRNA","23472185  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CNRIP1","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","COG6","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CORO1A","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CR1L","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CRTAP","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CSF2RB","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CSGALNACT2","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CSMD1","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CTSH","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CTSS","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CYFIP2","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","CYP24A1","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","CYP27B1","mRNA","19525955  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DIPK1A","mRNA","17660530  19525955  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DKKL1","mRNA","21833088  24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DLL4","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DOCK10","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DRAP1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","DSG1","mRNA","23412934  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","EGFL6","mRNA","23412934  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ELMO1","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ENTHD1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","EOMES","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ERG","mRNA","27386562  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ERVW-1","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","ERVW-2","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","ESPN","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ETV3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ETV3L","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ETV7","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","EVI5","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","EXOC2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","EXTL2","mRNA","21833088  24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FAM221B","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FAM47B","mRNA","23412934  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FCRL1","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FCRL3","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FO393415.2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FOXP1","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FPR1","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","FUT2","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","GALC","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","GATA3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","GNG2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","GRB7","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","GTDC1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HIC1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HLA-DQA1","mRNA","19525955  20453840  20598377  23472185  27386562  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HLA-DQB1","mRNA","23472185  ","Brain Disease KnowledgebaseGWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HLA-DRA","mRNA","17660530  19525953  20159113  22190364  23472185  ","Brain Disease KnowledgebaseGWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HLA-DRB5","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","HORMAD1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HOXA1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HSPB1","mRNA","21654844  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","HTR3A","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IFI30","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IFITM3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IFNAR1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IFNB1","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","IFNGR2","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IKZF1","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IKZF3","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL10RB","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL12A","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL20RA","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL22RA1","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","IL22RA2","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL23A","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","IL2RA","mRNA","17660530  19525953  19525955  21833088  22190364  24076602  28445677  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL6","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IL7R","mRNA","17660530  19525953  21833088  24076602  31604244  ","Brain Disease KnowledgebaseGWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","INAVA","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","IQCB1","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ITK","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","JADE2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","JAK2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","JAZF1","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","JDP2","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","KIF1B","mRNA","18997785  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","KLF3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LCN6","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LEF1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LEKR1","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LIMK2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LIPG","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LMNB1","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","LPIN3","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LPP","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","LRRIQ4","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAMSTR","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAP3K14","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAPK1","mRNA","21833088  24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAPK10","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAPK3","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MAZ","mRNA","27386562  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MCTP1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MEF2C","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MERTK","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MET","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","METTL1","mRNA","19525955  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MINK1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MLANA","mRNA","22190364  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MMP27","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","MPHOSPH9","mRNA","19525953  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MPV17L2","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MTHFR","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MYB","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","MYBPC3","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NCKAP5","mRNA","19010793  23412934  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NCOA2","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NCOA5","mRNA","21833088  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NFKB1","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NLRC5","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NPEPPS","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NR1D1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NR3C1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","NRROS","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","ODF3B","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PCSK5","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PDE4B","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PHACTR2","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PHGDH","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PHKG1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PHLDB1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PITPNM2","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PLAU","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PLEC","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PLEK","mRNA","21833088  22190364  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PLEKHG5","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","POU2AF1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PRG2","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","PRICKLE1","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PRKRA","mRNA","23472185  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PRR5L","mRNA","24076602  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PRXL2B","mRNA","28445677  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PTGDS","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","PTPN11","mRNA","31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PTPRC","mRNA","-","Brain Disease Knowledgebase"
"Nervous System Diseases","Multiple Sclerosis","PTPRK","mRNA","21833088  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","PXT1","mRNA","24076602  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","RAD21L1","mRNA","19010793  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","RASGEF1A","mRNA","20598377  31604244  ","GWAS Catalog"
"Nervous System Diseases","Multiple Sclerosis","RASGRP1","mRNA","24076602  ","GWAS Catalog"
